group,iso,pct_cat,tool,disp,exp,n
Lab4 TrueSeq,shift5p,10-20,mirge,0.038306059728254724,2.3427850428587367,48
Lab4 TrueSeq,shift5p,20-50,mirge,0.038306059728254724,2.1919762128580325,24
Lab4 TrueSeq,shift5p shift3p,<0.1,mirge,0.038306059728254724,2.1919762128580325,9
Lab4 TrueSeq,shift5p shift3p,0.1-1,mirge,0.038306059728254724,2.478137117282907,224
Lab4 TrueSeq,shift5p shift3p,1-5,mirge,0.038306059728254724,2.4795792704163855,296
Lab4 TrueSeq,shift5p shift3p,5-10,mirge,0.038306059728254724,2.3435702561966982,75
Lab4 TrueSeq,shift5p shift3p,10-20,mirge,0.038306059728254724,2.1919762128580325,63
Lab4 TrueSeq,shift5p shift3p,20-50,mirge,0.038306059728254724,2.1919762128580325,49
Lab4 TrueSeq,shift5p shift3p,>50,mirge,0.038306059728254724,2.412348232495219,12
Lab4 TrueSeq,snp,<0.1,mirge,0.038306059728254724,2.1919762128580325,112
Lab4 TrueSeq,snp,0.1-1,mirge,0.038306059728254724,2.1919762128580325,1899
Lab4 TrueSeq,snp,1-5,mirge,0.038306059728254724,2.1919762128580325,3173
Lab4 TrueSeq,snp,5-10,mirge,0.038306059728254724,2.1919762128580325,596
Lab4 TrueSeq,snp,10-20,mirge,0.038306059728254724,2.191959265333893,217
Lab4 TrueSeq,snp,20-50,mirge,0.038306059728254724,2.191959265333893,89
Lab4 TrueSeq,snp,>50,mirge,0.038306059728254724,2.3440124313294537,9
Lab5 NEBNext,add3p,<0.1,mirge,1.7399961524558918,0.6606214972711035,665
Lab5 NEBNext,add3p,0.1-1,mirge,1.7399961524558918,1.2892677541441775,1368
Lab5 NEBNext,add3p,1-5,mirge,1.7399961524558918,1.7712857625920946,572
Lab5 NEBNext,add3p,5-10,mirge,1.8185222670088685,1.1520693851041404,110
Lab5 NEBNext,add3p,10-20,mirge,2.1222554833176357,1.4628815921363578,48
Lab5 NEBNext,add3p,20-50,mirge,2.423840702136685,1.723944750702761,29
Lab5 NEBNext,add3p,>50,mirge,2.680963558658183,1.0588074359908264,4
Lab5 NEBNext,add3p shift5p,<0.1,mirge,1.7399961524558918,0.6447445810850012,316
Lab5 NEBNext,add3p shift5p,0.1-1,mirge,1.7399961524558918,0.9750939532658577,556
Lab5 NEBNext,add3p shift5p,1-5,mirge,1.7399961524558918,0.7342104728587344,311
Lab5 NEBNext,add3p shift5p,5-10,mirge,2.4544835560063603,1.314126020159895,63
Lab5 NEBNext,add3p shift5p,10-20,mirge,2.7017607925459135,1.229763635913911,33
Lab5 NEBNext,add3p shift5p,20-50,mirge,2.8748689171742576,1.2755570884563525,12
Lab5 NEBNext,add3p shift5p,>50,mirge,2.5865913006604337,1.0150267530816015,1
Lab5 NEBNext,inv + other,<0.1,mirge,1.7399961524558918,0.44465464583789577,26076
Lab5 NEBNext,inv + other,0.1-1,mirge,1.7399961524558918,0.47951062510613635,20621
Lab5 NEBNext,inv + other,1-5,mirge,1.7399961524558918,0.47951062510613635,14609
Lab5 NEBNext,inv + other,5-10,mirge,1.7399961524558918,0.9750939532658577,4651
Lab5 NEBNext,inv + other,10-20,mirge,1.7724004230452086,1.1947770723761273,2638
Lab5 NEBNext,inv + other,20-50,mirge,2.4701703683981764,1.3384797007271825,1266
Lab5 NEBNext,inv + other,>50,mirge,1.7399961524558918,1.081918691750045,345
Lab5 NEBNext,reference,0.1-1,mirge,0.8661187363192133,7.378263325201774,23
Lab5 NEBNext,reference,1-5,mirge,1.1355210277739054,3.308627442692052,144
Lab5 NEBNext,reference,5-10,mirge,1.7360032437633068,2.4814060496631125,120
Lab5 NEBNext,reference,10-20,mirge,1.7399961524558918,2.262671120841783,111
Lab5 NEBNext,reference,20-50,mirge,1.7399961524558918,2.049961064493888,45
Lab5 NEBNext,reference,>50,mirge,1.7399961524558918,0.9424253970342188,8
Lab5 NEBNext,shift3p,<0.1,mirge,1.7399961524558918,0.7511419547207248,18
Lab5 NEBNext,shift3p,0.1-1,mirge,1.7399961524558918,2.3600935359426094,304
Lab5 NEBNext,shift3p,1-5,mirge,1.7399961524558918,2.460875577816704,548
Lab5 NEBNext,shift3p,5-10,mirge,2.1262328778242225,1.9710640658263263,220
Lab5 NEBNext,shift3p,10-20,mirge,2.453723390836732,1.7962850884330603,121
Lab5 NEBNext,shift3p,20-50,mirge,2.574209401873041,1.856072317642025,40
Lab5 NEBNext,shift3p,>50,mirge,2.8933827395324503,1.314126020159895,7
Lab5 NEBNext,shift5p,<0.1,mirge,1.7399961524558918,0.7375800609958205,32
Lab5 NEBNext,shift5p,0.1-1,mirge,1.7399961524558918,1.495600159198286,124
Lab5 NEBNext,shift5p,1-5,mirge,2.2667158667385325,1.6278188120912442,105
Lab5 NEBNext,shift5p,5-10,mirge,2.220618185467603,1.316762186727929,31
Lab5 NEBNext,shift5p,10-20,mirge,2.5476211029401936,1.5325500943473525,16
Lab5 NEBNext,shift5p,20-50,mirge,2.1337837645127027,1.1984088876768189,4
Lab5 NEBNext,shift5p,>50,mirge,1.7399961524558918,0.822647844464894,1
Lab5 NEBNext,shift5p shift3p,<0.1,mirge,1.9280191905547601,1.314126020159895,63
Lab5 NEBNext,shift5p shift3p,0.1-1,mirge,2.0815687028911194,1.7065912153997345,274
Lab5 NEBNext,shift5p shift3p,1-5,mirge,2.3940665364903184,1.6661665973703033,236
Lab5 NEBNext,shift5p shift3p,5-10,mirge,2.837303587600424,1.4437553354263784,72
Lab5 NEBNext,shift5p shift3p,10-20,mirge,2.5586926561642205,1.7209510310930474,33
Lab5 NEBNext,shift5p shift3p,20-50,mirge,2.9362805373329888,1.4708366755653772,4
Lab5 NEBNext,shift5p shift3p,>50,mirge,3.141178910367132,1.5365192160255539,2
Lab5 NEBNext,snp,<0.1,mirge,1.7399961524558918,0.44465464583789577,9856
Lab5 NEBNext,snp,0.1-1,mirge,1.7399961524558918,0.5820424975660036,7856
Lab5 NEBNext,snp,1-5,mirge,1.7399961524558918,0.47951062510613635,1546
Lab5 NEBNext,snp,5-10,mirge,1.7399961524558918,0.46208263547201606,162
Lab5 NEBNext,snp,10-20,mirge,1.7399961524558918,0.5801637621868013,61
Lab5 NEBNext,snp,20-50,mirge,1.7399961524558918,0.9554432452016599,22
Lab5 NEBNext,snp,>50,mirge,2.090063874525106,1.4712303219878198,3
Lab5 TrueSeq,add3p,<0.1,mirge,1.1025968938645605,0.8503496207695282,163
Lab5 TrueSeq,add3p,0.1-1,mirge,1.1025968938645605,0.9702501211501602,1034
Lab5 TrueSeq,add3p,1-5,mirge,1.1025968938645605,1.4193579336126685,770
Lab5 TrueSeq,add3p,5-10,mirge,1.1025968938645605,1.3453696267038835,201
Lab5 TrueSeq,add3p,10-20,mirge,1.1025968938645605,1.1641322440747361,105
Lab5 TrueSeq,add3p,20-50,mirge,1.3432859091503913,1.1701244401323878,50
Lab5 TrueSeq,add3p,>50,mirge,1.8365209401328075,1.3815115743634272,6
Lab5 TrueSeq,add3p shift5p,<0.1,mirge,1.1025968938645605,0.8488811517042893,107
Lab5 TrueSeq,add3p shift5p,0.1-1,mirge,1.1025968938645605,0.871430155954001,382
Lab5 TrueSeq,add3p shift5p,1-5,mirge,1.1025968938645605,0.9229655346498236,251
Lab5 TrueSeq,add3p shift5p,5-10,mirge,1.1025968938645605,0.8566937729270552,75
Lab5 TrueSeq,add3p shift5p,10-20,mirge,1.1025968938645605,0.8492483216137151,46
Lab5 TrueSeq,add3p shift5p,20-50,mirge,1.1025968938645605,0.9610708746805543,28
Lab5 TrueSeq,add3p shift5p,>50,mirge,1.1025968938645605,0.6635744967737434,6
Lab5 TrueSeq,inv + other,<0.1,mirge,1.1025968938645605,0.469628274691525,3714
Lab5 TrueSeq,inv + other,0.1-1,mirge,1.1025968938645605,0.469628274691525,6510
Lab5 TrueSeq,inv + other,1-5,mirge,1.1025968938645605,0.5982975808727756,3119
Lab5 TrueSeq,inv + other,5-10,mirge,1.1025968938645605,0.7270717838233455,2540
Lab5 TrueSeq,inv + other,10-20,mirge,1.1025968938645605,0.7864424302283012,2625
Lab5 TrueSeq,inv + other,20-50,mirge,1.1025968938645605,0.8566937729270552,1937
Lab5 TrueSeq,inv + other,>50,mirge,1.1025968938645605,0.8566937729270552,473
Lab5 TrueSeq,reference,0.1-1,mirge,0.5599124851655971,8.427765645346406,4
Lab5 TrueSeq,reference,1-5,mirge,0.5173732611618835,4.084062649553411,54
Lab5 TrueSeq,reference,5-10,mirge,0.5844597170990506,2.6714789550076348,111
Lab5 TrueSeq,reference,10-20,mirge,1.1025968938645605,1.7799818435427197,141
Lab5 TrueSeq,reference,20-50,mirge,1.1025968938645605,2.130607234610743,134
Lab5 TrueSeq,reference,>50,mirge,1.1025968938645605,1.3705269066861303,25
Lab5 TrueSeq,shift3p,<0.1,mirge,1.308550152688496,1.0420765812729416,2
Lab5 TrueSeq,shift3p,0.1-1,mirge,1.1025968938645605,1.1147668804056095,135
Lab5 TrueSeq,shift3p,1-5,mirge,1.0313640198815879,1.9510222403340092,469
Lab5 TrueSeq,shift3p,5-10,mirge,1.097380363365429,2.009875441471049,313
Lab5 TrueSeq,shift3p,10-20,mirge,1.1025968938645605,1.6158666944345552,238
Lab5 TrueSeq,shift3p,20-50,mirge,1.1025968938645605,1.7076897969224418,121
Lab5 TrueSeq,shift3p,>50,mirge,1.1025968938645605,1.5998907019346214,13
Lab5 TrueSeq,shift5p,<0.1,mirge,1.1025968938645605,0.7864424302283012,11
Lab5 TrueSeq,shift5p,0.1-1,mirge,1.1025968938645605,1.0161291564470187,102
Lab5 TrueSeq,shift5p,1-5,mirge,1.1025968938645605,1.3430069996168883,136
Lab5 TrueSeq,shift5p,5-10,mirge,1.1025968938645605,1.3050819508597336,56
Lab5 TrueSeq,shift5p,10-20,mirge,1.1025968938645605,1.1969061738246238,38
Lab5 TrueSeq,shift5p,20-50,mirge,1.1025968938645605,1.0186319519955491,14
Lab5 TrueSeq,shift5p,>50,mirge,1.1291511617934546,1.9131757792779285,1
Lab5 TrueSeq,shift5p shift3p,<0.1,mirge,1.1025968938645605,0.7502503060864714,30
Lab5 TrueSeq,shift5p shift3p,0.1-1,mirge,1.1025968938645605,0.9702501211501602,275
Lab5 TrueSeq,shift5p shift3p,1-5,mirge,1.1025968938645605,1.1635178618491058,277
Lab5 TrueSeq,shift5p shift3p,5-10,mirge,1.1025968938645605,1.1681303791647326,119
Lab5 TrueSeq,shift5p shift3p,10-20,mirge,1.1025968938645605,1.057548613115114,76
Lab5 TrueSeq,shift5p shift3p,20-50,mirge,1.1025968938645605,0.9702501211501602,37
Lab5 TrueSeq,shift5p shift3p,>50,mirge,1.1025968938645605,0.6150585633207233,4
Lab5 TrueSeq,snp,<0.1,mirge,1.1025968938645605,0.4491309971574312,1001
Lab5 TrueSeq,snp,0.1-1,mirge,1.1025968938645605,0.5946591492309503,2598
Lab5 TrueSeq,snp,1-5,mirge,1.1025968938645605,0.73333199022049,667
Lab5 TrueSeq,snp,5-10,mirge,1.1025968938645605,1.162591506817402,105
Lab5 TrueSeq,snp,10-20,mirge,1.1025968938645605,0.9627962983118036,47
Lab5 TrueSeq,snp,20-50,mirge,1.1025968938645605,0.9627962983118036,17
Lab5 TrueSeq,snp,>50,mirge,1.0481506639468539,1.6251988134310327,5
